timestamp,dia_semana,hora,eventos_pir,co2_ppm,ruido_db,luminosidade_lux,temperatura_c,porta_aberta,pessoas,sala_ocupada
2025-03-06 17:00:00,quinta,17,34,1575,56.5,440,23.84,1,18,1
2025-03-06 17:15:00,quinta,17,0,1683,34.6,448,24.02,0,21,1
2025-03-06 17:30:00,quinta,17,2,1485,30.5,153,22.25,0,0,0
2025-03-06 17:45:00,quinta,17,2,1461,37.9,423,23.65,0,11,1
2025-03-06 18:00:00,quinta,18,0,1298,29.3,17,22.84,0,0,0
2025-03-06 18:15:00,quinta,18,0,1144,31,11,22.59,0,0,0
2025-03-06 18:30:00,quinta,18,1,1026,32,10,21.86,0,0,0
2025-03-06 18:45:00,quinta,18,0,934,28,339,21.36,0,0,0
2025-03-06 19:00:00,quinta,19,22,999,48.2,351,23.37,0,11,1
2025-03-06 19:15:00,quinta,19,51,1298,59.3,270,25.2,1,28,1
2025-03-06 19:30:00,quinta,19,21,1309,50.7,350,23.33,0,11,1
2025-03-06 19:45:00,quinta,19,0,1150,34.7,36,22.42,0,0,0
2025-03-06 20:00:00,quinta,20,32,1286,55.9,331,23.58,0,18,1
2025-03-06 20:15:00,quinta,20,0,1153,38.6,0,22.62,0,0,0
2025-03-06 20:30:00,quinta,20,0,1358,47.1,291,24.82,0,24,1
2025-03-06 20:45:00,quinta,20,32,1473,57.6,352,23.68,0,18,1
2025-03-06 21:00:00,quinta,21,1,1310,36.1,30,22.06,0,0,0
2025-03-06 21:15:00,quinta,21,1,1170,32.2,374,22.34,0,0,0
2025-03-06 21:30:00,quinta,21,2,1058,34.4,0,22.57,0,0,0
2025-03-06 21:45:00,quinta,21,2,962,35.1,295,22.84,0,0,0
2025-03-06 22:00:00,quinta,22,0,890,33.4,324,23.06,0,0,0
2025-03-06 22:15:00,quinta,22,1,796,29.2,6,23.24,0,0,0
2025-03-06 22:30:00,quinta,22,0,738,30.9,24,21.97,0,0,0
2025-03-06 22:45:00,quinta,22,0,693,35.1,0,22.42,0,0,0
2025-03-06 23:00:00,quinta,23,0,634,32.5,0,22,0,0,0
2025-03-06 23:15:00,quinta,23,12,628,53.8,295,22.59,0,1,1
2025-03-06 23:30:00,quinta,23,0,606,39.5,3,22.61,0,0,0
2025-03-06 23:45:00,quinta,23,1,576,33.5,25,21.26,0,0,0
2025-03-07 00:00:00,sexta,0,0,537,35.6,0,21.4,0,0,0
2025-03-07 00:15:00,sexta,0,0,526,32.1,29,22.68,0,0,0
2025-03-07 00:30:00,sexta,0,1,515,35.5,14,22.68,0,0,0
2025-03-07 00:45:00,sexta,0,1,503,30.1,359,22.1,0,0,0
2025-03-07 01:00:00,sexta,1,1,489,37.3,10,23.47,0,0,0
2025-03-07 01:15:00,sexta,1,0,498,31.9,21,22.52,0,0,0
2025-03-07 01:30:00,sexta,1,1,475,30.4,0,22.18,0,0,0
2025-03-07 01:45:00,sexta,1,1,455,31.9,366,22.17,0,0,0
2025-03-07 02:00:00,sexta,2,0,465,36.1,5,21.87,0,0,0
2025-03-07 02:15:00,sexta,2,0,443,37.7,54,22.64,0,0,0
2025-03-07 02:30:00,sexta,2,0,446,40,0,22.19,0,0,0
2025-03-07 02:45:00,sexta,2,1,445,28,0,22.04,0,0,0
2025-03-07 03:00:00,sexta,3,0,461,29.3,21,22.22,0,0,0
2025-03-07 03:15:00,sexta,3,2,465,33.6,36,22.83,0,0,0
2025-03-07 03:30:00,sexta,3,0,475,41.9,348,23.24,0,1,1
2025-03-07 03:45:00,sexta,3,1,471,28.8,1,22.89,0,0,0
2025-03-07 04:00:00,sexta,4,2,450,33.2,29,22.84,0,0,0
2025-03-07 04:15:00,sexta,4,1,444,28,22,22.55,0,0,0
2025-03-07 04:30:00,sexta,4,1,456,44.3,319,22.58,1,1,1
2025-03-07 04:45:00,sexta,4,0,445,28,0,22.48,0,0,0
2025-03-07 05:00:00,sexta,5,0,448,34.9,0,22.32,0,0,0
2025-03-07 05:15:00,sexta,5,1,454,32.8,328,23,0,0,0
2025-03-07 05:30:00,sexta,5,3,435,42.8,0,22.31,0,0,0
2025-03-07 05:45:00,sexta,5,0,440,31.9,41,21.84,0,0,0
2025-03-07 06:00:00,sexta,6,0,435,48.4,0,22.44,0,0,0
2025-03-07 06:15:00,sexta,6,1,438,28,11,22.35,0,0,0
2025-03-07 06:30:00,sexta,6,1,422,33,0,21.93,0,0,0
2025-03-07 06:45:00,sexta,6,1,424,48.3,280,22.29,0,0,0
2025-03-07 07:00:00,sexta,7,1,405,33.8,474,22.31,0,0,0
2025-03-07 07:15:00,sexta,7,1,402,28,387,22.87,0,0,0
2025-03-07 07:30:00,sexta,7,0,400,36.4,101,22.52,0,0,0
2025-03-07 07:45:00,sexta,7,0,400,30.7,171,22.79,0,0,0
2025-03-07 08:00:00,sexta,8,27,622,53.9,463,23.5,0,15,1
2025-03-07 08:15:00,sexta,8,26,799,54.9,445,23.95,0,14,1
2025-03-07 08:30:00,sexta,8,37,1028,60.1,470,23.87,0,20,1
2025-03-07 08:45:00,sexta,8,8,944,47.4,473,23.26,0,1,1
2025-03-07 09:00:00,sexta,9,1,1071,30.1,454,23.36,1,15,1
2025-03-07 09:15:00,sexta,9,13,981,49.6,439,22.02,0,1,1
2025-03-07 09:30:00,sexta,9,39,1219,66.2,458,24.78,0,24,1
2025-03-07 09:45:00,sexta,9,19,1240,63.9,418,23.09,0,11,1
2025-03-07 10:00:00,sexta,10,33,1350,60.5,130,23.87,0,18,1
2025-03-07 10:15:00,sexta,10,23,1393,51.3,180,23.99,0,14,1
2025-03-07 10:30:00,sexta,10,25,1439,49.4,469,23.55,0,14,1
2025-03-07 10:45:00,sexta,10,26,1479,56.1,412,23.4,0,15,1
2025-03-07 11:00:00,sexta,11,23,1501,57.7,409,22.62,1,13,1
2025-03-07 11:15:00,sexta,11,2,1605,29.1,127,23.74,0,20,1
2025-03-07 11:30:00,sexta,11,26,1640,56.6,423,23.73,1,15,1
2025-03-07 11:45:00,sexta,11,0,1466,29.2,146,22.58,0,0,0
2025-03-07 12:00:00,sexta,12,1,1324,53,458,23.35,0,1,1
2025-03-07 12:15:00,sexta,12,0,1179,44.2,411,22.38,1,1,1
2025-03-07 12:30:00,sexta,12,0,1058,45.1,122,22.74,0,0,0
2025-03-07 12:45:00,sexta,12,0,951,34.4,170,22.5,0,0,0
2025-03-07 13:00:00,sexta,13,0,869,34.4,134,22.23,0,0,0
2025-03-07 13:15:00,sexta,13,1,815,35.3,114,22.33,0,0,0
2025-03-07 13:30:00,sexta,13,0,777,37.5,134,22.52,0,0,0
2025-03-07 13:45:00,sexta,13,1,705,35,93,22.29,0,0,0
2025-03-07 14:00:00,sexta,14,29,872,60.3,447,23.67,0,15,1
2025-03-07 14:15:00,sexta,14,14,945,64.9,454,23.74,1,11,1
2025-03-07 14:30:00,sexta,14,14,936,46.6,444,23.14,0,6,1
2025-03-07 14:45:00,sexta,14,37,1146,57.5,133,25.06,0,21,1
2025-03-07 15:00:00,sexta,15,2,1241,34.9,451,23.19,0,16,1
2025-03-07 15:15:00,sexta,15,27,1300,56.4,175,23.61,0,13,1
2025-03-07 15:30:00,sexta,15,24,1322,49.8,427,23.01,0,12,1
2025-03-07 15:45:00,sexta,15,45,1487,60.2,454,24.43,0,22,1
2025-03-07 16:00:00,sexta,16,42,1627,56.2,409,24.7,0,22,1
2025-03-07 16:15:00,sexta,16,25,1617,57.6,474,23.76,0,13,1
2025-03-07 16:30:00,sexta,16,28,1665,49.4,445,23.7,0,16,1
2025-03-07 16:45:00,sexta,16,36,1778,64.3,130,24.59,0,22,1
2025-03-07 17:00:00,sexta,17,13,1656,49.2,140,22.24,0,7,1
2025-03-07 17:15:00,sexta,17,26,1614,56.8,442,23.21,0,11,1
2025-03-07 17:30:00,sexta,17,14,1596,56,457,23.44,0,12,1
2025-03-07 17:45:00,sexta,17,1,1410,31.7,112,22.82,0,0,0
2025-03-07 18:00:00,sexta,18,0,1247,34.9,351,22.02,0,0,0
2025-03-07 18:15:00,sexta,18,0,1114,40,338,22.57,0,0,0
2025-03-07 18:30:00,sexta,18,0,1003,34.2,31,21.93,0,0,0
2025-03-07 18:45:00,sexta,18,2,915,50.4,13,22.25,0,0,0
2025-03-07 19:00:00,sexta,19,19,1027,55.4,317,23.93,0,13,1
2025-03-07 19:15:00,sexta,19,1,932,32.5,0,22.29,0,0,0
2025-03-07 19:30:00,sexta,19,1,845,36.8,313,22.13,0,0,0
2025-03-07 19:45:00,sexta,19,15,881,52.9,321,22.15,0,7,1
2025-03-07 20:00:00,sexta,20,30,1093,51.6,368,23.96,0,20,1
2025-03-07 20:15:00,sexta,20,34,1287,67.8,301,24.38,0,21,1
2025-03-07 20:30:00,sexta,20,28,1355,60.5,338,23.74,0,15,1
2025-03-07 20:45:00,sexta,20,30,1437,68.6,22,23.24,0,17,1
2025-03-07 21:00:00,sexta,21,0,1292,45.5,0,22.86,0,0,0
2025-03-07 21:15:00,sexta,21,1,1163,36.5,15,22.78,0,0,0
2025-03-07 21:30:00,sexta,21,0,1047,33.4,44,22.39,0,0,0
2025-03-07 21:45:00,sexta,21,0,950,30.1,16,23.05,0,0,0
2025-03-07 22:00:00,sexta,22,0,858,34.6,24,22.94,0,0,0
2025-03-07 22:15:00,sexta,22,0,785,37.3,0,23.27,0,0,0
2025-03-07 22:30:00,sexta,22,9,747,48.7,309,22.49,0,1,1
2025-03-07 22:45:00,sexta,22,0,696,28,3,22.09,0,0,0
2025-03-07 23:00:00,sexta,23,0,661,31.7,0,22.08,0,0,0
2025-03-07 23:15:00,sexta,23,0,620,33.9,0,23.01,0,0,0
2025-03-07 23:30:00,sexta,23,0,585,36.7,0,22.35,0,0,0
2025-03-07 23:45:00,sexta,23,0,568,29.4,0,22.45,0,0,0
2025-03-08 00:00:00,sabado,0,1,538,32.1,324,22.31,0,0,0
2025-03-08 00:15:00,sabado,0,0,519,30.8,0,22.14,0,0,0
2025-03-08 00:30:00,sabado,0,1,500,39.2,0,22.86,0,0,0
2025-03-08 00:45:00,sabado,0,0,491,35.5,311,22.04,0,0,0
2025-03-08 01:00:00,sabado,1,0,488,44.6,0,23.07,0,0,0
2025-03-08 01:15:00,sabado,1,2,477,30.2,0,22.62,0,0,0
2025-03-08 01:30:00,sabado,1,1,465,34.3,20,22.74,0,0,0
2025-03-08 01:45:00,sabado,1,0,454,33.2,17,22.49,0,0,0
2025-03-08 02:00:00,sabado,2,0,459,38.5,23,22.22,0,0,0
2025-03-08 02:15:00,sabado,2,0,449,40,336,22.12,0,0,0
2025-03-08 02:30:00,sabado,2,1,457,36.2,0,22.07,0,0,0
2025-03-08 02:45:00,sabado,2,1,461,36.9,314,22.28,0,0,0
2025-03-08 03:00:00,sabado,3,2,457,42.4,8,22.54,0,0,0
2025-03-08 03:15:00,sabado,3,0,456,32.3,9,23.07,0,0,0
2025-03-08 03:30:00,sabado,3,3,447,33.1,343,22.63,0,0,0
2025-03-08 03:45:00,sabado,3,0,463,42.7,12,23.17,0,0,0
2025-03-08 04:00:00,sabado,4,0,459,36.1,323,21.96,0,0,0
2025-03-08 04:15:00,sabado,4,1,442,36.7,22,22.93,0,0,0
2025-03-08 04:30:00,sabado,4,0,415,48.5,11,23.08,0,0,0
2025-03-08 04:45:00,sabado,4,0,412,37.4,0,22.33,0,0,0
2025-03-08 05:00:00,sabado,5,0,406,32.9,0,22.75,0,0,0
2025-03-08 05:15:00,sabado,5,0,403,33.7,0,22.43,0,0,0
2025-03-08 05:30:00,sabado,5,1,417,35,0,22.5,0,0,0
2025-03-08 05:45:00,sabado,5,0,422,33.1,0,22.83,0,0,0
2025-03-08 06:00:00,sabado,6,0,415,35.5,32,22.12,0,0,0
2025-03-08 06:15:00,sabado,6,1,413,30.7,0,21.91,0,0,0
2025-03-08 06:30:00,sabado,6,1,414,35.9,13,22.11,0,0,0
2025-03-08 06:45:00,sabado,6,0,403,33,326,22.87,0,0,0
2025-03-08 07:00:00,sabado,7,1,407,30.3,141,21.87,0,0,0
2025-03-08 07:15:00,sabado,7,0,414,34.4,126,23.06,0,0,0
2025-03-08 07:30:00,sabado,7,1,426,33.4,120,22.62,0,0,0
2025-03-08 07:45:00,sabado,7,1,422,36.7,119,22.49,0,0,0
2025-03-08 08:00:00,sabado,8,1,427,29.8,140,22.39,0,0,0
2025-03-08 08:15:00,sabado,8,0,411,40,141,22.42,0,0,0
2025-03-08 08:30:00,sabado,8,0,400,46.1,89,22.2,0,0,0
2025-03-08 08:45:00,sabado,8,0,400,31.9,107,21.69,0,0,0
2025-03-08 09:00:00,sabado,9,0,415,34.2,107,22.29,0,0,0
2025-03-08 09:15:00,sabado,9,0,412,40.4,113,22.16,0,0,0
2025-03-08 09:30:00,sabado,9,0,409,29.1,79,23.25,0,0,0
2025-03-08 09:45:00,sabado,9,0,406,28,124,22.08,0,0,0
2025-03-08 10:00:00,sabado,10,0,410,33.1,144,22.53,0,0,0
2025-03-08 10:15:00,sabado,10,0,410,37.6,149,22.01,0,0,0
2025-03-08 10:30:00,sabado,10,0,404,28,93,21.98,0,0,0
2025-03-08 10:45:00,sabado,10,0,405,35.1,126,22.3,0,0,0
2025-03-08 11:00:00,sabado,11,0,408,39.3,152,22.05,0,0,0
2025-03-08 11:15:00,sabado,11,1,400,41.2,120,21.78,0,0,0
2025-03-08 11:30:00,sabado,11,1,400,31.4,106,22.98,0,0,0
2025-03-08 11:45:00,sabado,11,0,410,33.4,128,22.28,0,0,0
2025-03-08 12:00:00,sabado,12,0,410,37.5,118,22.2,0,0,0
2025-03-08 12:15:00,sabado,12,1,406,32.9,120,22.27,0,0,0
2025-03-08 12:30:00,sabado,12,0,403,29.9,93,22.74,0,0,0
2025-03-08 12:45:00,sabado,12,0,407,28,91,22.36,0,0,0
2025-03-08 13:00:00,sabado,13,0,426,33.5,131,21.72,0,0,0
2025-03-08 13:15:00,sabado,13,0,426,39.5,105,22.14,0,0,0
2025-03-08 13:30:00,sabado,13,1,428,30,154,21.77,0,0,0
2025-03-08 13:45:00,sabado,13,0,424,30.8,398,22.43,0,0,0
2025-03-08 14:00:00,sabado,14,1,431,36.8,125,22.02,0,0,0
2025-03-08 14:15:00,sabado,14,1,437,32.7,453,22.55,0,0,0
2025-03-08 14:30:00,sabado,14,1,432,39.3,95,22.95,0,0,0
2025-03-08 14:45:00,sabado,14,0,433,33.6,121,22.28,0,0,0
2025-03-08 15:00:00,sabado,15,13,463,53.4,438,22.69,0,1,1
2025-03-08 15:15:00,sabado,15,0,447,34.1,430,22.59,0,0,0
2025-03-08 15:30:00,sabado,15,2,455,40.2,94,23.08,0,0,0
2025-03-08 15:45:00,sabado,15,0,469,28,144,23.08,0,0,0
2025-03-08 16:00:00,sabado,16,0,467,38.8,117,21.9,0,0,0
2025-03-08 16:15:00,sabado,16,0,455,31.2,109,22.57,0,0,0
2025-03-08 16:30:00,sabado,16,1,448,30.1,105,21.51,0,0,0
2025-03-08 16:45:00,sabado,16,1,441,34.1,99,22.04,0,0,0
2025-03-08 17:00:00,sabado,17,2,441,38.8,75,22.46,0,0,0
2025-03-08 17:15:00,sabado,17,1,442,34.4,425,22.14,0,0,0
2025-03-08 17:30:00,sabado,17,1,440,40,119,22.25,0,0,0
2025-03-08 17:45:00,sabado,17,1,447,34.3,460,22.96,0,0,0
2025-03-08 18:00:00,sabado,18,1,447,34.8,0,22.3,0,0,0
2025-03-08 18:15:00,sabado,18,0,440,31.2,0,22.41,0,0,0
2025-03-08 18:30:00,sabado,18,0,440,44.7,50,23,0,0,0
2025-03-08 18:45:00,sabado,18,0,424,31.1,0,22.48,0,0,0
2025-03-08 19:00:00,sabado,19,0,418,45.8,0,22.63,0,0,0
2025-03-08 19:15:00,sabado,19,1,419,28.3,43,21.87,0,0,0
2025-03-08 19:30:00,sabado,19,0,412,36.3,0,22.15,0,0,0
2025-03-08 19:45:00,sabado,19,1,414,40.1,49,23.37,0,0,0
2025-03-08 20:00:00,sabado,20,0,408,36.4,4,22.89,0,0,0
2025-03-08 20:15:00,sabado,20,0,405,35.2,9,22.34,0,0,0
2025-03-08 20:30:00,sabado,20,0,400,37.1,24,22.91,0,0,0
2025-03-08 20:45:00,sabado,20,0,403,33.2,4,22.52,0,0,0
2025-03-08 21:00:00,sabado,21,0,400,37,29,22.4,0,0,0
2025-03-08 21:15:00,sabado,21,0,400,42.2,37,22.14,0,0,0
2025-03-08 21:30:00,sabado,21,2,405,34.6,10,22.75,0,0,0
2025-03-08 21:45:00,sabado,21,0,408,36.8,37,22.41,0,0,0
2025-03-08 22:00:00,sabado,22,1,403,39.3,0,22.18,0,0,0
2025-03-08 22:15:00,sabado,22,0,408,34.4,3,22.89,0,0,0
2025-03-08 22:30:00,sabado,22,0,408,32.6,29,22.5,0,0,0
2025-03-08 22:45:00,sabado,22,16,409,52.7,334,22.79,0,1,1
2025-03-08 23:00:00,sabado,23,0,411,36.4,0,21.68,0,0,0
2025-03-08 23:15:00,sabado,23,1,424,42,0,23.07,0,0,0
2025-03-08 23:30:00,sabado,23,2,433,35.8,275,22.64,0,1,1
2025-03-08 23:45:00,sabado,23,5,436,56,302,21.45,0,1,1
2025-03-09 00:00:00,domingo,0,0,427,33,9,22.73,0,0,0
2025-03-09 00:15:00,domingo,0,1,426,36.3,0,22.87,0,0,0
2025-03-09 00:30:00,domingo,0,1,439,36.6,283,22.34,0,0,0
2025-03-09 00:45:00,domingo,0,0,433,40.3,0,22.56,0,0,0
2025-03-09 01:00:00,domingo,1,0,426,31.9,0,23.03,0,0,0
2025-03-09 01:15:00,domingo,1,0,424,33.5,0,22.21,0,0,0
2025-03-09 01:30:00,domingo,1,1,424,33.5,20,22.95,0,0,0
2025-03-09 01:45:00,domingo,1,1,429,30,0,21.33,0,0,0
2025-03-09 02:00:00,domingo,2,1,430,36.3,8,22.75,0,0,0
2025-03-09 02:15:00,domingo,2,3,413,33,371,22.8,0,0,0
2025-03-09 02:30:00,domingo,2,1,411,36.2,0,22.25,0,0,0
2025-03-09 02:45:00,domingo,2,1,412,28.5,0,23.79,0,0,0
2025-03-09 03:00:00,domingo,3,1,418,32.6,0,22.68,0,0,0
2025-03-09 03:15:00,domingo,3,2,412,32.1,321,22.66,0,0,0
2025-03-09 03:30:00,domingo,3,0,402,32.7,8,21.93,0,0,0
2025-03-09 03:45:00,domingo,3,0,405,28.5,0,21.41,0,0,0
2025-03-09 04:00:00,domingo,4,1,407,33.1,62,22.37,0,0,0
2025-03-09 04:15:00,domingo,4,0,409,34.2,0,22.41,0,0,0
2025-03-09 04:30:00,domingo,4,7,434,49.2,269,22.62,0,1,1
2025-03-09 04:45:00,domingo,4,3,435,51.8,307,22.93,0,1,1
2025-03-09 05:00:00,domingo,5,1,434,37.2,1,22.9,0,0,0
2025-03-09 05:15:00,domingo,5,1,434,36.7,0,21.85,0,0,0
2025-03-09 05:30:00,domingo,5,0,436,33.7,0,21.83,0,0,0
2025-03-09 05:45:00,domingo,5,0,438,31.3,35,22.71,0,0,0
2025-03-09 06:00:00,domingo,6,1,439,42.4,0,21.96,0,0,0
2025-03-09 06:15:00,domingo,6,1,437,30.4,25,22.09,0,0,0
2025-03-09 06:30:00,domingo,6,0,435,28.3,0,22.56,0,0,0
2025-03-09 06:45:00,domingo,6,0,421,30.8,0,22.44,0,0,0
2025-03-09 07:00:00,domingo,7,0,415,28,120,22.36,0,0,0
2025-03-09 07:15:00,domingo,7,2,412,37.7,106,22.1,0,0,0
2025-03-09 07:30:00,domingo,7,5,427,55,397,22.81,0,1,1
2025-03-09 07:45:00,domingo,7,0,438,34.5,121,21.85,0,0,0
2025-03-09 08:00:00,domingo,8,1,447,33.7,109,21.75,0,0,0
2025-03-09 08:15:00,domingo,8,1,434,39.1,108,22.38,0,0,0
2025-03-09 08:30:00,domingo,8,2,428,35.5,107,22.35,0,0,0
2025-03-09 08:45:00,domingo,8,0,433,35.2,98,22.19,0,0,0
2025-03-09 09:00:00,domingo,9,1,443,30.2,462,22.1,0,0,0
2025-03-09 09:15:00,domingo,9,0,430,37.8,88,22.26,0,0,0
2025-03-09 09:30:00,domingo,9,2,419,44.6,80,22.85,0,0,0
2025-03-09 09:45:00,domingo,9,0,417,33.1,121,22.61,0,0,0
2025-03-09 10:00:00,domingo,10,0,425,37.2,163,22.1,0,0,0
2025-03-09 10:15:00,domingo,10,0,435,34.4,109,22.66,0,0,0
2025-03-09 10:30:00,domingo,10,0,434,37.9,122,22.23,0,0,0
2025-03-09 10:45:00,domingo,10,1,447,34.2,121,22.26,0,0,0
2025-03-09 11:00:00,domingo,11,0,445,32.1,83,22.13,0,0,0
2025-03-09 11:15:00,domingo,11,0,430,32.5,120,22.53,0,0,0
2025-03-09 11:30:00,domingo,11,0,437,32.4,160,21.96,0,0,0
2025-03-09 11:45:00,domingo,11,0,435,29.5,69,22.31,0,0,0
2025-03-09 12:00:00,domingo,12,1,433,34.1,436,22.58,0,0,0
2025-03-09 12:15:00,domingo,12,0,432,30,144,22.58,0,0,0
2025-03-09 12:30:00,domingo,12,2,428,35.7,115,22.89,0,0,0
2025-03-09 12:45:00,domingo,12,0,421,33.3,89,21.89,0,0,0
2025-03-09 13:00:00,domingo,13,0,418,32.5,104,22.31,0,0,0
2025-03-09 13:15:00,domingo,13,1,438,33.7,129,21.92,0,0,0
2025-03-09 13:30:00,domingo,13,1,441,30.5,147,22.92,0,0,0
2025-03-09 13:45:00,domingo,13,0,439,34,150,22.54,0,0,0
2025-03-09 14:00:00,domingo,14,1,446,39.9,195,22.44,0,0,0
2025-03-09 14:15:00,domingo,14,1,445,37.6,124,22.81,0,0,0
2025-03-09 14:30:00,domingo,14,16,463,53.7,129,22.1,0,1,1
2025-03-09 14:45:00,domingo,14,0,462,34.3,450,22,0,0,0
2025-03-09 15:00:00,domingo,15,0,474,32.3,123,22.14,0,0,0
2025-03-09 15:15:00,domingo,15,0,462,36.8,153,22.41,0,0,0
2025-03-09 15:30:00,domingo,15,0,452,32.4,152,22.04,0,0,0
2025-03-09 15:45:00,domingo,15,0,435,46.5,132,22.24,0,0,0
2025-03-09 16:00:00,domingo,16,1,440,37.5,94,22.16,0,0,0
2025-03-09 16:15:00,domingo,16,0,450,36.9,112,22.4,0,0,0
2025-03-09 16:30:00,domingo,16,0,441,28,122,22.21,0,0,0
2025-03-09 16:45:00,domingo,16,1,434,28.8,133,22.08,0,0,0
2025-03-09 17:00:00,domingo,17,1,426,38.6,151,22.51,0,0,0
2025-03-09 17:15:00,domingo,17,1,424,44.1,110,22.61,0,0,0
2025-03-09 17:30:00,domingo,17,0,425,37.4,63,22.07,0,0,0
2025-03-09 17:45:00,domingo,17,1,432,32.7,149,22.38,0,0,0
2025-03-09 18:00:00,domingo,18,0,434,38.2,5,22.66,0,0,0
2025-03-09 18:15:00,domingo,18,1,441,31.2,58,22.49,0,0,0
2025-03-09 18:30:00,domingo,18,1,421,33.2,260,22.66,0,0,0
2025-03-09 18:45:00,domingo,18,1,409,36.1,0,22.07,0,0,0
2025-03-09 19:00:00,domingo,19,1,407,30.8,25,23,0,0,0
2025-03-09 19:15:00,domingo,19,1,415,30.2,0,23.13,0,0,0
2025-03-09 19:30:00,domingo,19,1,418,33.2,26,22.82,0,0,0
2025-03-09 19:45:00,domingo,19,0,412,29.1,4,22.22,0,0,0
2025-03-09 20:00:00,domingo,20,2,440,44.9,341,22.59,0,1,1
2025-03-09 20:15:00,domingo,20,7,456,45.1,309,22.94,0,1,1
2025-03-09 20:30:00,domingo,20,0,452,32.5,12,22.47,0,0,0
2025-03-09 20:45:00,domingo,20,0,459,33.7,296,22.68,0,0,0
2025-03-09 21:00:00,domingo,21,0,446,36.2,0,23.3,0,0,0
2025-03-09 21:15:00,domingo,21,2,441,31.1,0,22.18,0,0,0
2025-03-09 21:30:00,domingo,21,0,456,33.5,1,22.18,0,0,0
2025-03-09 21:45:00,domingo,21,1,468,37.9,10,22.44,0,0,0
2025-03-09 22:00:00,domingo,22,0,457,35.2,38,22.29,0,0,0
2025-03-09 22:15:00,domingo,22,0,470,42.7,20,22.51,0,0,0
2025-03-09 22:30:00,domingo,22,0,459,36.8,0,22.19,0,0,0
2025-03-09 22:45:00,domingo,22,1,455,31.3,0,21.77,0,0,0
2025-03-09 23:00:00,domingo,23,0,453,35.2,0,22.71,0,0,0
2025-03-09 23:15:00,domingo,23,1,466,46.6,28,21.87,0,0,0
2025-03-09 23:30:00,domingo,23,1,473,41.5,331,22.46,0,0,0
2025-03-09 23:45:00,domingo,23,2,465,30,29,22.43,0,0,0
