timestamp,hora,dia_semana,fim_de_semana,feriado,temperatura_externa_c,umidade_externa_pct,ocupacao_predio,tarifa_ponta,consumo_kwh
2025-03-16 00:00:00,0,domingo,1,0,19.8,84.1,0,0,15.69
2025-03-16 01:00:00,1,domingo,1,0,20.7,85.3,0,0,12.15
2025-03-16 02:00:00,2,domingo,1,0,19.7,83.9,0,0,14.03
2025-03-16 03:00:00,3,domingo,1,0,18.3,87.9,0,0,15.82
2025-03-16 04:00:00,4,domingo,1,0,18,87.5,0,0,13.94
2025-03-16 05:00:00,5,domingo,1,0,20.6,86.1,0,0,13.62
2025-03-16 06:00:00,6,domingo,1,0,21.8,79.1,0,0,10.59
2025-03-16 07:00:00,7,domingo,1,0,23.3,84.4,0,0,9.93
2025-03-16 08:00:00,8,domingo,1,0,23.8,79.6,0,0,15.39
2025-03-16 09:00:00,9,domingo,1,0,24.3,73.2,15,0,19.46
2025-03-16 10:00:00,10,domingo,1,0,26.5,73.6,15,0,24.79
2025-03-16 11:00:00,11,domingo,1,0,26.5,72.6,19,0,21.15
2025-03-16 12:00:00,12,domingo,1,0,28.8,66.3,20,0,28.58
2025-03-16 13:00:00,13,domingo,1,0,28.9,75,20,0,30.63
2025-03-16 14:00:00,14,domingo,1,0,30.7,61.9,23,0,38.43
2025-03-16 15:00:00,15,domingo,1,0,30.4,69.6,24,0,37.18
2025-03-16 16:00:00,16,domingo,1,0,30.2,61.5,0,0,23.53
2025-03-16 17:00:00,17,domingo,1,0,29.9,63.8,0,0,24.95
2025-03-16 18:00:00,18,domingo,1,0,29.5,60.9,0,0,25.34
2025-03-16 19:00:00,19,domingo,1,0,27.5,68,0,0,19.84
2025-03-16 20:00:00,20,domingo,1,0,25,72.9,0,0,14.76
2025-03-16 21:00:00,21,domingo,1,0,26.2,66,0,0,17.92
2025-03-16 22:00:00,22,domingo,1,0,23.2,81.9,0,0,10.54
2025-03-16 23:00:00,23,domingo,1,0,22.2,87.3,0,0,11.64
2025-03-17 00:00:00,0,segunda,0,0,20.9,94.2,0,0,14.1
2025-03-17 01:00:00,1,segunda,0,0,20.4,87.5,0,0,13.27
2025-03-17 02:00:00,2,segunda,0,0,20.9,87.8,0,0,15.98
2025-03-17 03:00:00,3,segunda,0,0,19.2,91.9,0,0,12.82
2025-03-17 04:00:00,4,segunda,0,0,18.7,89,0,0,14.21
2025-03-17 05:00:00,5,segunda,0,0,20.8,85.6,0,0,14.89
2025-03-17 06:00:00,6,segunda,0,0,22.1,88.1,0,0,14.66
2025-03-17 07:00:00,7,segunda,0,0,22.8,82,19,0,20.78
2025-03-17 08:00:00,8,segunda,0,0,22.9,71.9,39,0,26.56
2025-03-17 09:00:00,9,segunda,0,0,24.5,77.9,62,0,40.59
2025-03-17 10:00:00,10,segunda,0,0,26.6,70.5,64,0,44.61
2025-03-17 11:00:00,11,segunda,0,0,28,73,77,0,56.89
2025-03-17 12:00:00,12,segunda,0,0,28.2,77.8,88,0,62.74
2025-03-17 13:00:00,13,segunda,0,0,29.6,64.6,96,0,64.47
2025-03-17 14:00:00,14,segunda,0,0,30.2,59.7,89,0,62.75
2025-03-17 15:00:00,15,segunda,0,0,29.2,68.6,92,0,61.35
2025-03-17 16:00:00,16,segunda,0,0,29.2,68,72,0,56.46
2025-03-17 17:00:00,17,segunda,0,0,30.3,62.4,61,0,52.59
2025-03-17 18:00:00,18,segunda,0,0,29.6,68.8,48,1,48.08
2025-03-17 19:00:00,19,segunda,0,0,27,67.5,44,1,39.61
2025-03-17 20:00:00,20,segunda,0,0,27.7,71,22,1,31.18
2025-03-17 21:00:00,21,segunda,0,0,24.6,78.7,0,0,15.8
2025-03-17 22:00:00,22,segunda,0,0,24.5,83.3,0,0,16.52
2025-03-17 23:00:00,23,segunda,0,0,20.7,83.6,0,0,14.53
2025-03-18 00:00:00,0,terca,0,0,20.9,78.8,0,0,16.52
2025-03-18 01:00:00,1,terca,0,0,19.4,83.4,0,0,12.8
2025-03-18 02:00:00,2,terca,0,0,19,93.1,0,0,13.41
2025-03-18 03:00:00,3,terca,0,0,19.7,90,0,0,16.22
2025-03-18 04:00:00,4,terca,0,0,20.4,91.8,0,0,13.13
2025-03-18 05:00:00,5,terca,0,0,19.5,91,0,0,14.97
2025-03-18 06:00:00,6,terca,0,0,20.9,85.3,0,0,10.63
2025-03-18 07:00:00,7,terca,0,0,21.1,84.2,17,0,20.88
2025-03-18 08:00:00,8,terca,0,0,22.4,80.6,44,0,31.2
2025-03-18 09:00:00,9,terca,0,0,23.4,79.6,57,0,40.6
2025-03-18 10:00:00,10,terca,0,0,24.5,78.7,67,0,44.37
2025-03-18 11:00:00,11,terca,0,0,27.1,69.2,89,0,54.1
2025-03-18 12:00:00,12,terca,0,0,28.3,64.1,90,0,59.86
2025-03-18 13:00:00,13,terca,0,0,29.3,67.1,79,0,53.65
2025-03-18 14:00:00,14,terca,0,0,29.6,69.5,93,0,64.84
2025-03-18 15:00:00,15,terca,0,0,30.2,63.6,90,0,61.18
2025-03-18 16:00:00,16,terca,0,0,29.9,62.1,79,0,58.83
2025-03-18 17:00:00,17,terca,0,0,28.6,66.6,65,0,48.95
2025-03-18 18:00:00,18,terca,0,0,27.2,73.4,50,1,38.46
2025-03-18 19:00:00,19,terca,0,0,26.4,71.6,41,1,33.65
2025-03-18 20:00:00,20,terca,0,0,25.2,75.6,19,1,21.26
2025-03-18 21:00:00,21,terca,0,0,24.4,82.7,0,0,13.83
2025-03-18 22:00:00,22,terca,0,0,23.6,79.9,0,0,16.07
2025-03-18 23:00:00,23,terca,0,0,21.6,86.3,0,0,11.24
2025-03-19 00:00:00,0,quarta,0,1,19.6,86,0,0,15.72
2025-03-19 01:00:00,1,quarta,0,1,19.5,96,0,0,13.94
2025-03-19 02:00:00,2,quarta,0,1,18.6,90.8,0,0,14.64
2025-03-19 03:00:00,3,quarta,0,1,18.3,96,0,0,14.32
2025-03-19 04:00:00,4,quarta,0,1,19.2,91.4,0,0,11.31
2025-03-19 05:00:00,5,quarta,0,1,19.9,94.4,0,0,12.45
2025-03-19 06:00:00,6,quarta,0,1,19.5,93.8,0,0,15.68
2025-03-19 07:00:00,7,quarta,0,1,20.5,83.2,0,0,13.96
2025-03-19 08:00:00,8,quarta,0,1,22.9,82.5,0,0,11.84
2025-03-19 09:00:00,9,quarta,0,1,24.3,76,14,0,22.24
2025-03-19 10:00:00,10,quarta,0,1,25.6,70.8,25,0,25.33
2025-03-19 11:00:00,11,quarta,0,1,26.4,72.1,27,0,29.63
2025-03-19 12:00:00,12,quarta,0,1,29.2,68.7,25,0,35.72
2025-03-19 13:00:00,13,quarta,0,1,29.6,66.8,17,0,32.04
2025-03-19 14:00:00,14,quarta,0,1,28.3,67.3,16,0,32.15
2025-03-19 15:00:00,15,quarta,0,1,29.7,59.8,24,0,34.32
2025-03-19 16:00:00,16,quarta,0,1,28.9,65.6,0,0,25.69
2025-03-19 17:00:00,17,quarta,0,1,27.7,80.5,0,0,20.87
2025-03-19 18:00:00,18,quarta,0,1,27.2,70.2,0,1,20.62
2025-03-19 19:00:00,19,quarta,0,1,27.2,75.5,0,1,18.64
2025-03-19 20:00:00,20,quarta,0,1,26.4,70.7,0,1,17.27
2025-03-19 21:00:00,21,quarta,0,1,23.6,81.9,0,0,13.64
2025-03-19 22:00:00,22,quarta,0,1,22.4,79.6,0,0,13.91
2025-03-19 23:00:00,23,quarta,0,1,21.9,83.3,0,0,14.84
2025-03-20 00:00:00,0,quinta,0,1,20.3,94.9,0,0,12.4
2025-03-20 01:00:00,1,quinta,0,1,19.7,94.1,0,0,10.67
2025-03-20 02:00:00,2,quinta,0,1,17.6,92.9,0,0,17.02
2025-03-20 03:00:00,3,quinta,0,1,17.8,92.6,0,0,14.15
2025-03-20 04:00:00,4,quinta,0,1,18.5,88.6,0,0,11.62
2025-03-20 05:00:00,5,quinta,0,1,19.1,94.9,0,0,10.52
2025-03-20 06:00:00,6,quinta,0,1,20.1,88.8,0,0,11.46
2025-03-20 07:00:00,7,quinta,0,1,21.5,85.2,0,0,14.82
2025-03-20 08:00:00,8,quinta,0,1,21.6,89,0,0,16.26
2025-03-20 09:00:00,9,quinta,0,1,24.4,87.1,16,0,18.15
2025-03-20 10:00:00,10,quinta,0,1,25.3,76.9,20,0,27.46
2025-03-20 11:00:00,11,quinta,0,1,26.9,73.6,26,0,28.39
2025-03-20 12:00:00,12,quinta,0,1,27.5,75.2,21,0,24.69
2025-03-20 13:00:00,13,quinta,0,1,29.3,58.5,15,0,29.89
2025-03-20 14:00:00,14,quinta,0,1,30.2,62.6,22,0,35.33
2025-03-20 15:00:00,15,quinta,0,1,30.3,57.9,18,0,30.14
2025-03-20 16:00:00,16,quinta,0,1,28.9,68.1,0,0,23.52
2025-03-20 17:00:00,17,quinta,0,1,29.8,62.5,0,0,25.06
2025-03-20 18:00:00,18,quinta,0,1,27.8,73.9,0,1,24.75
2025-03-20 19:00:00,19,quinta,0,1,26.1,72.2,0,1,19.08
2025-03-20 20:00:00,20,quinta,0,1,25.5,73.8,0,1,17.88
2025-03-20 21:00:00,21,quinta,0,1,25.1,76.9,0,0,18.09
2025-03-20 22:00:00,22,quinta,0,1,22.8,88.8,0,0,14.22
2025-03-20 23:00:00,23,quinta,0,1,21.5,84,0,0,16.21
2025-03-21 00:00:00,0,sexta,0,0,19.9,91.8,0,0,13.2
2025-03-21 01:00:00,1,sexta,0,0,19.3,95.8,0,0,16.28
2025-03-21 02:00:00,2,sexta,0,0,19.1,93.8,0,0,14.58
2025-03-21 03:00:00,3,sexta,0,0,18.9,94.4,0,0,17.38
2025-03-21 04:00:00,4,sexta,0,0,19.4,95,0,0,14.9
2025-03-21 05:00:00,5,sexta,0,0,19.3,88,0,0,13.96
2025-03-21 06:00:00,6,sexta,0,0,20.3,87.3,0,0,14.29
2025-03-21 07:00:00,7,sexta,0,0,22,88.1,25,0,23.06
2025-03-21 08:00:00,8,sexta,0,0,22.2,87,42,0,32.99
2025-03-21 09:00:00,9,sexta,0,0,24,79.6,58,0,38.56
2025-03-21 10:00:00,10,sexta,0,0,25.2,83.2,70,0,46.6
2025-03-21 11:00:00,11,sexta,0,0,27,70,64,0,47.98
2025-03-21 12:00:00,12,sexta,0,0,28.2,68.5,92,0,59.84
2025-03-21 13:00:00,13,sexta,0,0,29.1,62.3,90,0,60.17
2025-03-21 14:00:00,14,sexta,0,0,28.8,72.2,91,0,61.94
2025-03-21 15:00:00,15,sexta,0,0,29.1,71.6,85,0,55.55
2025-03-21 16:00:00,16,sexta,0,0,29,66,79,0,55.42
2025-03-21 17:00:00,17,sexta,0,0,30,69.7,65,0,53.57
2025-03-21 18:00:00,18,sexta,0,0,29.7,65.3,43,1,45.22
2025-03-21 19:00:00,19,sexta,0,0,26.9,70.9,36,1,38.73
2025-03-21 20:00:00,20,sexta,0,0,26.3,82.6,16,1,22.32
2025-03-21 21:00:00,21,sexta,0,0,26.2,77.3,0,0,16.32
2025-03-21 22:00:00,22,sexta,0,0,22.5,84,0,0,12.58
2025-03-21 23:00:00,23,sexta,0,0,21.4,85.8,0,0,15.22
2025-03-22 00:00:00,0,sabado,1,0,22.1,84.8,0,0,16.8
2025-03-22 01:00:00,1,sabado,1,0,20.4,80.1,0,0,8.31
2025-03-22 02:00:00,2,sabado,1,0,18.9,91.2,0,0,12.81
2025-03-22 03:00:00,3,sabado,1,0,18.6,95.1,0,0,15.64
2025-03-22 04:00:00,4,sabado,1,0,18.7,85.2,0,0,16.09
2025-03-22 05:00:00,5,sabado,1,0,19.1,91.7,0,0,14
2025-03-22 06:00:00,6,sabado,1,0,21.4,80.1,0,0,14.84
2025-03-22 07:00:00,7,sabado,1,0,21.7,86.1,0,0,12.81
2025-03-22 08:00:00,8,sabado,1,0,23.3,81.4,0,0,9.72
2025-03-22 09:00:00,9,sabado,1,0,24.3,75.2,29,0,27.6
2025-03-22 10:00:00,10,sabado,1,0,25.7,72.5,14,0,21.41
2025-03-22 11:00:00,11,sabado,1,0,28.2,75.3,23,0,33.63
2025-03-22 12:00:00,12,sabado,1,0,29.3,65.2,25,0,38.68
2025-03-22 13:00:00,13,sabado,1,0,28.3,70.3,12,0,25.88
2025-03-22 14:00:00,14,sabado,1,0,30.7,63,25,0,35.95
2025-03-22 15:00:00,15,sabado,1,0,30.1,65.4,13,0,30.47
2025-03-22 16:00:00,16,sabado,1,0,29,64.2,0,0,20.35
2025-03-22 17:00:00,17,sabado,1,0,29.7,65.3,0,0,21.07
2025-03-22 18:00:00,18,sabado,1,0,27.4,69.2,0,0,22.61
2025-03-22 19:00:00,19,sabado,1,0,28.4,66.3,0,0,23.21
2025-03-22 20:00:00,20,sabado,1,0,26.7,73.3,0,0,14.53
2025-03-22 21:00:00,21,sabado,1,0,24.6,77.5,0,0,13.4
2025-03-22 22:00:00,22,sabado,1,0,21.8,78.4,0,0,13.84
2025-03-22 23:00:00,23,sabado,1,0,21.4,73.6,0,0,12.22
2025-03-23 00:00:00,0,domingo,1,0,21.6,79.4,0,0,16
2025-03-23 01:00:00,1,domingo,1,0,18.8,87.6,0,0,16.14
2025-03-23 02:00:00,2,domingo,1,0,21.6,84.3,0,0,14.85
2025-03-23 03:00:00,3,domingo,1,0,19.6,86.1,0,0,14.32
2025-03-23 04:00:00,4,domingo,1,0,19.9,90.8,0,0,13.93
2025-03-23 05:00:00,5,domingo,1,0,19.9,95.5,0,0,14.1
2025-03-23 06:00:00,6,domingo,1,0,20.5,85.2,0,0,14.13
2025-03-23 07:00:00,7,domingo,1,0,22,76.5,0,0,15.8
2025-03-23 08:00:00,8,domingo,1,0,23,82.6,0,0,15.12
2025-03-23 09:00:00,9,domingo,1,0,25.6,73.1,22,0,27.35
2025-03-23 10:00:00,10,domingo,1,0,25.4,78.1,24,0,27.5
2025-03-23 11:00:00,11,domingo,1,0,27.5,71,17,0,27.36
2025-03-23 12:00:00,12,domingo,1,0,28,65.1,25,0,33.79
2025-03-23 13:00:00,13,domingo,1,0,28.6,74.9,17,0,27.4
2025-03-23 14:00:00,14,domingo,1,0,30.3,59.9,28,0,35.44
2025-03-23 15:00:00,15,domingo,1,0,28.6,57.7,23,0,27.25
2025-03-23 16:00:00,16,domingo,1,0,30.4,69.2,0,0,24.35
2025-03-23 17:00:00,17,domingo,1,0,30.8,62.9,0,0,28.38
2025-03-23 18:00:00,18,domingo,1,0,28.8,68.9,0,0,22.65
2025-03-23 19:00:00,19,domingo,1,0,26.5,77.3,0,0,18.99
2025-03-23 20:00:00,20,domingo,1,0,26.9,69.1,0,0,19.11
2025-03-23 21:00:00,21,domingo,1,0,24.6,75,0,0,18.26
2025-03-23 22:00:00,22,domingo,1,0,21.8,82.1,0,0,15.4
2025-03-23 23:00:00,23,domingo,1,0,22.9,88.4,0,0,15.07
2025-03-24 00:00:00,0,segunda,0,0,21.3,91.7,0,0,14.29
2025-03-24 01:00:00,1,segunda,0,0,21.6,86.3,0,0,12.13
2025-03-24 02:00:00,2,segunda,0,0,19.2,91.3,0,0,12.61
2025-03-24 03:00:00,3,segunda,0,0,19.4,93.7,0,0,14.57
2025-03-24 04:00:00,4,segunda,0,0,19.6,90.2,0,0,12.82
2025-03-24 05:00:00,5,segunda,0,0,21.6,78.7,0,0,14.02
2025-03-24 06:00:00,6,segunda,0,0,21.3,89,0,0,15.64
2025-03-24 07:00:00,7,segunda,0,0,23.3,78.5,5,0,14.32
2025-03-24 08:00:00,8,segunda,0,0,25.3,83.1,33,0,32.3
2025-03-24 09:00:00,9,segunda,0,0,26.1,70.3,55,0,43.65
2025-03-24 10:00:00,10,segunda,0,0,27.5,68.8,51,0,40.52
2025-03-24 11:00:00,11,segunda,0,0,27.9,70.7,81,0,57.09
2025-03-24 12:00:00,12,segunda,0,0,28.5,72.2,79,0,54.19
2025-03-24 13:00:00,13,segunda,0,0,29.6,66.7,89,0,61.4
2025-03-24 14:00:00,14,segunda,0,0,30.9,60.7,95,0,67.14
2025-03-24 15:00:00,15,segunda,0,0,31.7,63.2,96,0,69.31
2025-03-24 16:00:00,16,segunda,0,0,30,73,77,0,58.62
2025-03-24 17:00:00,17,segunda,0,0,29.4,62.2,67,0,52.47
2025-03-24 18:00:00,18,segunda,0,0,30.2,66.7,40,1,42.83
2025-03-24 19:00:00,19,segunda,0,0,27.1,69.9,36,1,35.11
2025-03-24 20:00:00,20,segunda,0,0,26.4,75.6,30,1,33.8
2025-03-24 21:00:00,21,segunda,0,0,25.6,71.4,0,0,19.66
2025-03-24 22:00:00,22,segunda,0,0,23.6,75.3,0,0,16.77
2025-03-24 23:00:00,23,segunda,0,0,23,77.1,0,0,17.51
2025-03-25 00:00:00,0,terca,0,0,22.7,86.4,0,0,15.28
2025-03-25 01:00:00,1,terca,0,0,21.1,86.1,0,0,16.09
2025-03-25 02:00:00,2,terca,0,0,21.3,89.4,0,0,11.69
2025-03-25 03:00:00,3,terca,0,0,20.3,85,0,0,14.98
2025-03-25 04:00:00,4,terca,0,0,21,84.8,0,0,11.95
2025-03-25 05:00:00,5,terca,0,0,20.3,90,0,0,12.42
2025-03-25 06:00:00,6,terca,0,0,23.3,83.8,0,0,11.53
2025-03-25 07:00:00,7,terca,0,0,22.7,80.9,19,0,24.06
2025-03-25 08:00:00,8,terca,0,0,24.3,72.5,31,0,28.99
2025-03-25 09:00:00,9,terca,0,0,25.8,71.7,58,0,39.54
2025-03-25 10:00:00,10,terca,0,0,27.6,66.9,78,0,53.18
2025-03-25 11:00:00,11,terca,0,0,27.8,65.5,76,0,50.7
2025-03-25 12:00:00,12,terca,0,0,28.5,65.9,88,0,58.66
2025-03-25 13:00:00,13,terca,0,0,28.2,65.2,89,0,65
2025-03-25 14:00:00,14,terca,0,0,30.1,64.7,102,0,68.9
2025-03-25 15:00:00,15,terca,0,0,31.2,65.7,95,0,73
2025-03-25 16:00:00,16,terca,0,0,30.1,58.2,89,0,63.02
2025-03-25 17:00:00,17,terca,0,0,30.9,61.5,77,0,61.18
2025-03-25 18:00:00,18,terca,0,0,28.8,68.6,52,1,42.89
2025-03-25 19:00:00,19,terca,0,0,27.5,73.8,31,1,35.57
2025-03-25 20:00:00,20,terca,0,0,27.5,69.3,10,1,27
2025-03-25 21:00:00,21,terca,0,0,26.3,72.5,0,0,17.93
2025-03-25 22:00:00,22,terca,0,0,22.3,88,0,0,12.7
2025-03-25 23:00:00,23,terca,0,0,22.9,81.1,0,0,16.04
2025-03-26 00:00:00,0,quarta,0,0,24,84.4,0,0,14.34
2025-03-26 01:00:00,1,quarta,0,0,22.4,81,0,0,14.22
2025-03-26 02:00:00,2,quarta,0,0,19.8,85.9,0,0,14.5
2025-03-26 03:00:00,3,quarta,0,0,20.4,91,0,0,15.09
2025-03-26 04:00:00,4,quarta,0,0,20.4,89.2,0,0,13.69
2025-03-26 05:00:00,5,quarta,0,0,20.7,88.2,0,0,14.02
2025-03-26 06:00:00,6,quarta,0,0,22.1,75.2,0,0,18.3
2025-03-26 07:00:00,7,quarta,0,0,23.3,83.2,2,0,17.39
2025-03-26 08:00:00,8,quarta,0,0,23.9,75.1,38,0,29.18
2025-03-26 09:00:00,9,quarta,0,0,25.9,75.5,49,0,36.49
2025-03-26 10:00:00,10,quarta,0,0,26.2,68.7,58,0,39.47
2025-03-26 11:00:00,11,quarta,0,0,28.1,72.2,66,0,48.61
2025-03-26 12:00:00,12,quarta,0,0,29.5,64.5,87,0,61.13
2025-03-26 13:00:00,13,quarta,0,0,30.9,62.4,88,0,64.47
2025-03-26 14:00:00,14,quarta,0,0,31.7,51,80,0,61.77
2025-03-26 15:00:00,15,quarta,0,0,31.1,61.6,82,0,63.02
2025-03-26 16:00:00,16,quarta,0,0,31.5,65.9,69,0,56.27
2025-03-26 17:00:00,17,quarta,0,0,31,72.9,82,0,57.7
2025-03-26 18:00:00,18,quarta,0,0,29.9,58.8,58,1,51.55
2025-03-26 19:00:00,19,quarta,0,0,28.9,70.1,50,1,42.77
2025-03-26 20:00:00,20,quarta,0,0,28.2,68.4,20,1,27.07
2025-03-26 21:00:00,21,quarta,0,0,26,69.2,0,0,18.41
2025-03-26 22:00:00,22,quarta,0,0,24.2,78.6,0,0,16.78
2025-03-26 23:00:00,23,quarta,0,0,24.3,75.9,0,0,19.2
2025-03-27 00:00:00,0,quinta,0,0,23,83.6,0,0,14.55
2025-03-27 01:00:00,1,quinta,0,0,22.2,79.7,0,0,13.45
2025-03-27 02:00:00,2,quinta,0,0,20.2,80.4,0,0,12.41
2025-03-27 03:00:00,3,quinta,0,0,20.4,91.3,0,0,15.17
2025-03-27 04:00:00,4,quinta,0,0,21.3,79.3,0,0,15.81
2025-03-27 05:00:00,5,quinta,0,0,20.3,89.3,0,0,12.07
2025-03-27 06:00:00,6,quinta,0,0,22.3,80.3,0,0,13.6
2025-03-27 07:00:00,7,quinta,0,0,22.3,87.8,15,0,19.51
2025-03-27 08:00:00,8,quinta,0,0,24.4,82.2,39,0,33.09
2025-03-27 09:00:00,9,quinta,0,0,25.6,73.8,58,0,40.37
2025-03-27 10:00:00,10,quinta,0,0,29.1,65.1,66,0,54
2025-03-27 11:00:00,11,quinta,0,0,28.2,75.4,67,0,49.09
2025-03-27 12:00:00,12,quinta,0,0,30.5,60.6,89,0,63.02
2025-03-27 13:00:00,13,quinta,0,0,32.8,50.6,99,0,73.1
2025-03-27 14:00:00,14,quinta,0,0,32.9,55.8,90,0,71.82
2025-03-27 15:00:00,15,quinta,0,0,32.1,54.9,76,0,60.72
2025-03-27 16:00:00,16,quinta,0,0,30.3,71.5,82,0,58.54
2025-03-27 17:00:00,17,quinta,0,0,30,69.8,54,0,45.69
2025-03-27 18:00:00,18,quinta,0,0,29.6,59.4,44,1,42.34
2025-03-27 19:00:00,19,quinta,0,0,29.4,69.6,35,1,43.49
2025-03-27 20:00:00,20,quinta,0,0,27.5,69.8,12,1,27.36
2025-03-27 21:00:00,21,quinta,0,0,25.9,65.2,0,0,18.68
2025-03-27 22:00:00,22,quinta,0,0,23.7,80.9,0,0,15.68
2025-03-27 23:00:00,23,quinta,0,0,23.5,67.6,0,0,12.82
2025-03-28 00:00:00,0,sexta,0,0,21.9,87.3,0,0,12.56
2025-03-28 01:00:00,1,sexta,0,0,22.5,79.4,0,0,15.77
2025-03-28 02:00:00,2,sexta,0,0,21.2,87.9,0,0,16.04
2025-03-28 03:00:00,3,sexta,0,0,20.1,85.6,0,0,12.8
2025-03-28 04:00:00,4,sexta,0,0,21.1,95.5,0,0,13.51
2025-03-28 05:00:00,5,sexta,0,0,22.8,81,0,0,14.74
2025-03-28 06:00:00,6,sexta,0,0,23.4,81.2,0,0,14.45
2025-03-28 07:00:00,7,sexta,0,0,23.7,77.1,22,0,23.37
2025-03-28 08:00:00,8,sexta,0,0,24.7,83.4,36,0,29.07
2025-03-28 09:00:00,9,sexta,0,0,26.4,81.7,51,0,38.45
2025-03-28 10:00:00,10,sexta,0,0,28.5,67.6,62,0,46.12
2025-03-28 11:00:00,11,sexta,0,0,30.5,60.4,79,0,56.55
2025-03-28 12:00:00,12,sexta,0,0,29.8,65.7,93,0,64.97
2025-03-28 13:00:00,13,sexta,0,0,32.4,54.4,92,0,67.83
2025-03-28 14:00:00,14,sexta,0,0,31.9,56.1,102,0,71.6
2025-03-28 15:00:00,15,sexta,0,0,32.3,64.3,74,0,60.3
2025-03-28 16:00:00,16,sexta,0,0,33,51.3,82,0,68.55
2025-03-28 17:00:00,17,sexta,0,0,31.2,57.4,55,0,49.12
2025-03-28 18:00:00,18,sexta,0,0,29.9,64.3,56,1,48.94
2025-03-28 19:00:00,19,sexta,0,0,28.2,69.2,42,1,38.66
2025-03-28 20:00:00,20,sexta,0,0,27.6,72.5,8,1,25.46
2025-03-28 21:00:00,21,sexta,0,0,26.8,62,0,0,20.72
2025-03-28 22:00:00,22,sexta,0,0,26,77.7,0,0,16.4
2025-03-28 23:00:00,23,sexta,0,0,24.1,83.3,0,0,12.11
2025-03-29 00:00:00,0,sabado,1,0,24.3,78.5,0,0,16.86
2025-03-29 01:00:00,1,sabado,1,0,22.1,82.4,0,0,16.86
2025-03-29 02:00:00,2,sabado,1,0,21.5,81.6,0,0,14.01
2025-03-29 03:00:00,3,sabado,1,0,21.7,87.4,0,0,11.54
2025-03-29 04:00:00,4,sabado,1,0,22.4,84.7,0,0,13.12
2025-03-29 05:00:00,5,sabado,1,0,21.4,80.8,0,0,15.11
2025-03-29 06:00:00,6,sabado,1,0,24,70.2,0,0,11.87
2025-03-29 07:00:00,7,sabado,1,0,25.1,72.1,0,0,17.66
2025-03-29 08:00:00,8,sabado,1,0,24.9,77.4,0,0,15.1
2025-03-29 09:00:00,9,sabado,1,0,27.8,69.5,16,0,29.57
2025-03-29 10:00:00,10,sabado,1,0,29.5,65.4,17,0,32.34
2025-03-29 11:00:00,11,sabado,1,0,31.3,56.9,17,0,30.16
2025-03-29 12:00:00,12,sabado,1,0,31.5,63.3,18,0,33.07
2025-03-29 13:00:00,13,sabado,1,0,32,61.1,17,0,37.65
2025-03-29 14:00:00,14,sabado,1,0,32.8,63.1,20,0,39.79
2025-03-29 15:00:00,15,sabado,1,0,33.3,56.7,16,0,38.77
2025-03-29 16:00:00,16,sabado,1,0,33.1,59.9,0,0,27.94
2025-03-29 17:00:00,17,sabado,1,0,31.5,62.6,0,0,29.4
2025-03-29 18:00:00,18,sabado,1,0,31.6,63.8,0,0,28.22
2025-03-29 19:00:00,19,sabado,1,0,30.9,62.1,0,0,26.6
2025-03-29 20:00:00,20,sabado,1,0,28.1,66.2,0,0,22.65
2025-03-29 21:00:00,21,sabado,1,0,28.8,73.4,0,0,21.42
2025-03-29 22:00:00,22,sabado,1,0,26,73.3,0,0,19.55
2025-03-29 23:00:00,23,sabado,1,0,24.6,79.9,0,0,20.07
2025-03-30 00:00:00,0,domingo,1,0,23.2,81,0,0,13.37
2025-03-30 01:00:00,1,domingo,1,0,23.4,81.7,0,0,12.21
2025-03-30 02:00:00,2,domingo,1,0,21.4,89.7,0,0,11.75
2025-03-30 03:00:00,3,domingo,1,0,20.3,90.2,0,0,20.82
2025-03-30 04:00:00,4,domingo,1,0,21.9,84.5,0,0,12.61
2025-03-30 05:00:00,5,domingo,1,0,23.3,83.3,0,0,17.45
2025-03-30 06:00:00,6,domingo,1,0,24.8,76.5,0,0,13.04
2025-03-30 07:00:00,7,domingo,1,0,24.5,81.8,0,0,14.57
2025-03-30 08:00:00,8,domingo,1,0,27.4,64.9,0,0,24.01
2025-03-30 09:00:00,9,domingo,1,0,25.8,78.4,10,0,18.69
2025-03-30 10:00:00,10,domingo,1,0,27.9,68.6,10,0,26.77
2025-03-30 11:00:00,11,domingo,1,0,29.8,59.9,17,0,33.88
2025-03-30 12:00:00,12,domingo,1,0,29.7,64.1,19,0,35.86
2025-03-30 13:00:00,13,domingo,1,0,32,62,33,0,43.66
2025-03-30 14:00:00,14,domingo,1,0,32.3,53.8,19,0,39.75
2025-03-30 15:00:00,15,domingo,1,0,32.8,61.7,26,0,42.09
2025-03-30 16:00:00,16,domingo,1,0,33.8,52.2,0,0,34.91
2025-03-30 17:00:00,17,domingo,1,0,31.8,58.1,0,0,27.82
2025-03-30 18:00:00,18,domingo,1,0,29.8,66.8,0,0,26.45
2025-03-30 19:00:00,19,domingo,1,0,30.6,60.9,0,0,23.86
2025-03-30 20:00:00,20,domingo,1,0,28.9,65.1,0,0,23.15
2025-03-30 21:00:00,21,domingo,1,0,26.7,71.2,0,0,19.66
2025-03-30 22:00:00,22,domingo,1,0,25.5,76.1,0,0,21.66
2025-03-30 23:00:00,23,domingo,1,0,26,76.3,0,0,13.75
