timestamp,nivel_pct,volume_m3,vazao_entrada_l_min,vazao_saida_l_min,pressao_bar,bomba_ligada,temperatura_agua_c,vazamento_suspeito
2025-03-05 08:30:00,69.86,34.931,1.02,46.77,2.033,0,22.7,0
2025-03-05 08:40:00,68.85,34.424,1.93,52.66,1.997,0,22.8,0
2025-03-05 08:50:00,67.67,33.836,0.26,59.04,1.925,0,22.3,0
2025-03-05 09:00:00,66.68,33.339,1.39,51.11,1.909,0,23.9,0
2025-03-05 09:10:00,65.8,32.898,1.81,45.94,1.883,0,23.6,0
2025-03-05 09:20:00,64.92,32.458,0.62,44.56,1.918,0,23.9,0
2025-03-05 09:30:00,63.96,31.982,1.07,48.75,1.92,0,23.9,0
2025-03-05 09:40:00,63.06,31.531,3.21,48.3,1.875,0,23.8,0
2025-03-05 09:50:00,62.16,31.082,1.3,46.12,1.872,0,23.2,0
2025-03-05 10:00:00,61.54,30.769,2.26,33.64,1.818,0,24.6,0
2025-03-05 10:10:00,60.76,30.38,1.67,40.58,1.835,0,23.3,0
2025-03-05 10:20:00,60.15,30.074,2.08,32.6,1.838,0,24.3,0
2025-03-05 10:30:00,59.42,29.712,0.99,37.2,1.811,0,24.4,0
2025-03-05 10:40:00,58.89,29.447,1.89,28.47,1.803,0,24.5,0
2025-03-05 10:50:00,58.07,29.034,1.11,42.39,1.825,0,24.3,0
2025-03-05 11:00:00,57.62,28.81,0.96,23.37,1.684,0,24.4,0
2025-03-05 11:10:00,57.13,28.564,2.28,26.84,1.743,0,24.8,0
2025-03-05 11:20:00,56.51,28.255,0.72,31.62,1.785,0,24.7,0
2025-03-05 11:30:00,55.97,27.984,1.66,28.72,1.714,0,25.2,0
2025-03-05 11:40:00,55.32,27.659,0.77,33.34,1.697,0,24.2,0
2025-03-05 11:50:00,54.73,27.365,1.83,31.23,1.666,0,24.6,0
2025-03-05 12:00:00,54.31,27.153,0.95,22.08,1.687,0,25.4,0
2025-03-05 12:10:00,53.96,26.981,1.75,18.96,1.699,0,25.5,0
2025-03-05 12:20:00,53.51,26.757,0.67,23.09,1.649,0,24.8,0
2025-03-05 12:30:00,53,26.501,1.28,26.91,1.638,0,25.3,0
2025-03-05 12:40:00,52.64,26.319,2.31,20.53,1.651,0,25.5,0
2025-03-05 12:50:00,52.24,26.122,1.24,20.92,1.618,0,24.8,0
2025-03-05 13:00:00,51.93,25.965,0.81,16.51,1.637,0,25.9,0
2025-03-05 13:10:00,51.64,25.818,2.37,17,1.677,0,25.9,0
2025-03-05 13:20:00,51.23,25.617,2.38,22.54,1.624,0,26.5,0
2025-03-05 13:30:00,50.92,25.458,1.84,17.76,1.641,0,26,0
2025-03-05 13:40:00,50.59,25.295,1.89,18.2,1.629,0,25.8,0
2025-03-05 13:50:00,50.27,25.133,0.78,16.97,1.663,0,25.4,0
2025-03-05 14:00:00,49.8,24.901,0.62,23.76,1.592,0,25.9,0
2025-03-05 14:10:00,49.33,24.667,0.09,23.49,1.61,0,26.1,0
2025-03-05 14:20:00,48.92,24.46,1.89,22.68,1.564,0,26.3,0
2025-03-05 14:30:00,48.46,24.229,0.83,23.92,1.54,0,25.4,0
2025-03-05 14:40:00,48.14,24.069,1.92,17.93,1.531,0,25.6,0
2025-03-05 14:50:00,47.71,23.857,1.63,22.77,1.606,0,25.4,0
2025-03-05 15:00:00,47.25,23.624,0,23.29,1.52,0,26.1,0
2025-03-05 15:10:00,46.84,23.419,0.74,21.3,1.561,0,26.2,0
2025-03-05 15:20:00,46.29,23.144,2.13,29.55,1.529,0,26.4,0
2025-03-05 15:30:00,45.78,22.891,1.87,27.19,1.506,0,26.8,0
2025-03-05 15:40:00,45.18,22.591,1.44,31.43,1.494,0,25.6,0
2025-03-05 15:50:00,44.62,22.31,1.43,29.56,1.502,0,26.4,0
2025-03-05 16:00:00,45.83,22.917,102.22,41.49,1.879,1,26.9,0
2025-03-05 16:10:00,46.81,23.407,88.96,39.95,1.856,1,26.7,0
2025-03-05 16:20:00,47.87,23.933,92.91,40.41,1.843,1,26.7,0
2025-03-05 16:30:00,49.06,24.53,95.59,35.8,1.929,1,27.1,0
2025-03-05 16:40:00,50.35,25.177,98.34,33.71,1.947,1,25.4,0
2025-03-05 16:50:00,51.38,25.691,86.56,35.17,2,1,26.8,0
2025-03-05 17:00:00,52.3,26.152,97.49,51.31,1.993,1,26.4,0
2025-03-05 17:10:00,53.27,26.635,92.74,44.51,1.993,1,27.2,0
2025-03-05 17:20:00,54.32,27.16,100.96,48.45,2.021,1,26.1,0
2025-03-05 17:30:00,55.31,27.655,92.42,42.87,2.092,1,26.5,0
2025-03-05 17:40:00,56.5,28.249,102.25,42.9,2.07,1,26.5,0
2025-03-05 17:50:00,57.64,28.819,99.68,42.63,2.076,1,25.5,0
2025-03-05 18:00:00,58.28,29.139,89.79,57.86,2.147,1,26.1,0
2025-03-05 18:10:00,59.25,29.623,93.43,45.05,2.155,1,26.4,0
2025-03-05 18:20:00,60.17,30.084,94.31,48.21,2.201,1,26.3,0
2025-03-05 18:30:00,61.11,30.556,97.99,50.72,2.148,1,26.1,0
2025-03-05 18:40:00,62.02,31.011,99.32,53.88,2.176,1,26.2,0
2025-03-05 18:50:00,62.9,31.448,93.19,49.41,2.225,1,25.5,0
2025-03-05 19:00:00,63.95,31.973,95.14,42.66,2.303,1,26.1,0
2025-03-05 19:10:00,64.87,32.434,96.58,50.5,2.232,1,26,0
2025-03-05 19:20:00,65.92,32.959,99.33,46.81,2.314,1,26.2,0
2025-03-05 19:30:00,66.91,33.457,98.9,49.09,2.335,1,24.3,0
2025-03-05 19:40:00,67.87,33.933,94.5,46.97,2.316,1,25.7,0
2025-03-05 19:50:00,68.88,34.438,93.34,42.78,2.336,1,25,0
2025-03-05 20:00:00,69.87,34.935,87.29,37.58,2.403,1,25.1,0
2025-03-05 20:10:00,71.17,35.583,100.11,35.32,2.388,1,25.7,0
2025-03-05 20:20:00,72.2,36.099,91.48,39.9,2.388,1,25.1,0
2025-03-05 20:30:00,73.48,36.742,103.76,39.49,2.475,1,25.2,0
2025-03-05 20:40:00,74.54,37.27,86.58,33.73,2.502,1,24.1,0
2025-03-05 20:50:00,75.94,37.97,101.39,31.46,2.514,1,25,0
2025-03-05 21:00:00,77.26,38.629,97.85,31.91,2.494,1,25.1,0
2025-03-05 21:10:00,78.66,39.328,94.11,24.22,2.515,1,25.3,0
2025-03-05 21:20:00,80,39.999,95.27,28.19,2.537,1,24.1,0
2025-03-05 21:30:00,81.48,40.738,99.72,25.77,2.601,1,23.9,0
2025-03-05 21:40:00,82.8,41.399,92.6,26.51,2.617,1,24.9,0
2025-03-05 21:50:00,84.13,42.065,96.98,30.41,2.742,1,24.8,0
2025-03-05 22:00:00,85.78,42.888,99.19,16.91,2.738,1,24.1,0
2025-03-05 22:10:00,87.2,43.598,93.59,22.51,2.687,1,23.9,0
2025-03-05 22:20:00,88.53,44.267,88.98,22.14,2.766,1,24.1,0
2025-03-05 22:30:00,88.06,44.028,1.03,24.94,2.375,0,24,0
2025-03-05 22:40:00,87.64,43.82,1.32,22.14,2.404,0,23.2,0
2025-03-05 22:50:00,87.17,43.586,0.75,24.08,2.426,0,24.3,0
2025-03-05 23:00:00,86.8,43.398,0.76,19.62,2.356,0,23.9,0
2025-03-05 23:10:00,86.53,43.266,2.11,15.24,2.365,0,23.9,0
2025-03-05 23:20:00,86.24,43.119,1.56,16.29,2.344,0,23.7,0
2025-03-05 23:30:00,85.89,42.944,0.61,18.11,2.345,0,23.5,0
2025-03-05 23:40:00,85.06,42.531,1.52,42.87,2.382,0,23.4,1
2025-03-05 23:50:00,84.35,42.173,1.87,37.62,2.29,0,23.2,1
2025-03-06 00:00:00,83.61,41.807,1.88,38.52,2.339,0,22.8,1
2025-03-06 00:10:00,82.91,41.456,1.19,36.31,2.302,0,22.4,1
2025-03-06 00:20:00,82.23,41.113,1.16,35.45,2.289,0,23.2,1
2025-03-06 00:30:00,81.52,40.758,0.44,35.88,2.23,0,23.3,1
2025-03-06 00:40:00,80.67,40.337,1.13,43.21,2.183,0,22.8,1
2025-03-06 00:50:00,80.08,40.041,0.19,29.82,2.228,0,22.7,1
2025-03-06 01:00:00,79.35,39.677,0.87,37.26,2.305,0,22.6,1
2025-03-06 01:10:00,78.66,39.332,0.55,35.07,2.195,0,22.6,1
2025-03-06 01:20:00,77.98,38.991,1.37,35.48,2.237,0,21.7,1
2025-03-06 01:30:00,77.4,38.699,0.33,29.56,2.228,0,22.8,1
2025-03-06 01:40:00,76.72,38.36,2.44,36.28,2.114,0,22.2,1
2025-03-06 01:50:00,75.98,37.992,1.12,37.94,2.152,0,22.5,1
2025-03-06 02:00:00,75.38,37.692,1.88,31.91,2.138,0,21.5,1
2025-03-06 02:10:00,74.73,37.364,1.51,34.3,2.069,0,21.7,1
2025-03-06 02:20:00,74.06,37.031,1.23,34.5,2.071,0,21.5,1
2025-03-06 02:30:00,73.41,36.705,2.11,34.76,2.078,0,22.1,1
2025-03-06 02:40:00,72.73,36.366,1.78,35.63,2.107,0,21.6,1
2025-03-06 02:50:00,72.02,36.011,1.26,36.77,2.073,0,21.9,1
2025-03-06 03:00:00,71.19,35.595,0.61,42.28,2.023,0,21.3,1
2025-03-06 03:10:00,70.49,35.246,0,34.86,2.036,0,22,1
2025-03-06 03:20:00,69.91,34.957,0.84,29.75,2.033,0,22,1
2025-03-06 03:30:00,69.11,34.554,0.4,40.66,2.085,0,21.4,1
2025-03-06 03:40:00,68.34,34.17,0.48,38.86,1.999,0,22.1,1
2025-03-06 03:50:00,67.63,33.813,1.59,37.36,1.988,0,21.9,1
2025-03-06 04:00:00,66.81,33.404,0.84,41.75,1.967,0,21.5,1
2025-03-06 04:10:00,65.89,32.945,1.19,47.08,2.009,0,21,1
2025-03-06 04:20:00,65.03,32.517,0.85,43.66,1.901,0,21.9,1
2025-03-06 04:30:00,64.24,32.122,1.47,40.94,1.919,0,21.9,1
2025-03-06 04:40:00,63.47,31.735,1.67,40.4,1.901,0,21.3,1
2025-03-06 04:50:00,62.87,31.434,2.22,32.32,1.873,0,21.3,1
2025-03-06 05:00:00,61.92,30.958,0.84,48.37,1.884,0,22.2,1
2025-03-06 05:10:00,61.11,30.557,1.02,41.13,1.8,0,22.4,1
2025-03-06 05:20:00,60.11,30.055,1.53,51.76,1.805,0,21.5,1
2025-03-06 05:30:00,59.08,29.542,1.11,52.37,1.755,0,22.2,1
2025-03-06 05:40:00,58.15,29.074,0.4,47.25,1.776,0,21.4,1
2025-03-06 05:50:00,57.2,28.601,2.06,49.34,1.816,0,22.1,1
2025-03-06 06:00:00,56.05,28.026,1.9,59.4,1.691,0,22.5,1
2025-03-06 06:10:00,55.28,27.642,0.77,39.17,1.73,0,21.6,0
2025-03-06 06:20:00,54.55,27.273,1.9,38.83,1.713,0,22.7,0
2025-03-06 06:30:00,53.96,26.978,1.93,31.45,1.629,0,21.8,0
2025-03-06 06:40:00,53.15,26.575,2.21,42.43,1.637,0,21.2,0
2025-03-06 06:50:00,52.45,26.224,2,37.14,1.62,0,21.3,0
2025-03-06 07:00:00,51.56,25.78,1.35,45.77,1.566,0,22,0
2025-03-06 07:10:00,50.56,25.278,0.12,50.34,1.611,0,22.5,0
2025-03-06 07:20:00,49.52,24.759,1.41,53.27,1.566,0,22.5,0
2025-03-06 07:30:00,48.52,24.259,0.69,50.75,1.576,0,22.2,0
2025-03-06 07:40:00,47.46,23.732,0.38,53.04,1.543,0,21.8,0
2025-03-06 07:50:00,46.49,23.247,0.74,49.2,1.576,0,22.5,0
2025-03-06 08:00:00,45.54,22.771,0.7,48.36,1.559,0,23.4,0
2025-03-06 08:10:00,44.57,22.285,2.44,51.03,1.543,0,23.1,0
2025-03-06 08:20:00,45.47,22.733,92.14,47.29,1.887,1,22.4,0
2025-03-06 08:30:00,46.17,23.086,91.01,55.75,1.871,1,22.6,0
2025-03-06 08:40:00,47.08,23.539,96.59,51.23,1.93,1,23,0
2025-03-06 08:50:00,47.89,23.945,90.72,50.2,1.959,1,22.8,0
2025-03-06 09:00:00,48.97,24.486,97.21,43.1,1.923,1,23.1,0
2025-03-06 09:10:00,49.83,24.913,88.98,46.23,1.935,1,23.7,0
2025-03-06 09:20:00,50.77,25.386,94,46.75,1.998,1,22.2,0
2025-03-06 09:30:00,51.41,25.705,83.96,52.06,1.943,1,23.9,0
2025-03-06 09:40:00,52.44,26.218,96.84,45.54,1.978,1,23.7,0
2025-03-06 09:50:00,53.67,26.836,105.41,43.63,2.017,1,23.3,0
2025-03-06 10:00:00,54.85,27.427,101.81,42.65,1.974,1,23.9,0
2025-03-06 10:10:00,55.92,27.961,95.52,42.19,2.063,1,24.7,0
2025-03-06 10:20:00,57.15,28.576,95.48,33.91,2.094,1,24.2,0
2025-03-06 10:30:00,58.34,29.168,95.78,36.57,2.148,1,24.2,0
2025-03-06 10:40:00,59.46,29.73,95.82,39.64,2.157,1,24.4,0
2025-03-06 10:50:00,60.54,30.271,90.17,36.04,2.169,1,24.2,0
2025-03-06 11:00:00,61.94,30.972,94.94,24.87,2.217,1,25,0
2025-03-06 11:10:00,63.22,31.609,91.37,27.66,2.232,1,25,0
2025-03-06 11:20:00,64.53,32.266,92.34,26.71,2.228,1,24.8,0
2025-03-06 11:30:00,65.85,32.925,91.77,25.86,2.311,1,24.5,0
2025-03-06 11:40:00,67.37,33.684,100.32,24.4,2.313,1,24.7,0
2025-03-06 11:50:00,68.79,34.393,94.92,23.99,2.366,1,24.9,0
2025-03-06 12:00:00,70.29,35.143,99.54,24.59,2.386,1,25.1,0
2025-03-06 12:10:00,71.98,35.988,102.06,17.54,2.443,1,23.9,0
2025-03-06 12:20:00,73.53,36.767,95.06,17.11,2.451,1,25.3,0
2025-03-06 12:30:00,74.91,37.457,92.68,23.7,2.467,1,25.7,0
2025-03-06 12:40:00,76.49,38.247,98.85,19.9,2.498,1,24.8,0
2025-03-06 12:50:00,77.93,38.965,88.1,16.22,2.572,1,24.9,0
2025-03-06 13:00:00,79.65,39.827,105.37,19.18,2.579,1,24.9,0
2025-03-06 13:10:00,81.12,40.562,94.89,21.4,2.639,1,25.8,0
2025-03-06 13:20:00,82.66,41.332,94.16,17.23,2.669,1,26.9,0
2025-03-06 13:30:00,84.06,42.03,90.15,20.26,2.703,1,25.4,0
2025-03-06 13:40:00,85.61,42.803,91.11,13.87,2.683,1,25.1,0
2025-03-06 13:50:00,87.19,43.596,95.4,16.06,2.743,1,25.9,0
2025-03-06 14:00:00,88.78,44.389,95.77,16.55,2.744,1,26.1,0
2025-03-06 14:10:00,88.53,44.267,0.82,13.01,2.331,0,25.7,0
2025-03-06 14:20:00,88.09,44.044,2.28,24.55,2.386,0,26,0
2025-03-06 14:30:00,87.66,43.831,1.69,22.99,2.396,0,26.1,0
2025-03-06 14:40:00,87.18,43.591,0.82,24.8,2.362,0,25.9,0
2025-03-06 14:50:00,86.84,43.42,1.91,19.01,2.361,0,26,0
2025-03-06 15:00:00,86.39,43.195,1.55,24.03,2.415,0,26.4,0
2025-03-06 15:10:00,85.86,42.93,0.98,27.53,2.336,0,26.1,0
2025-03-06 15:20:00,85.4,42.699,0.83,23.95,2.316,0,26.7,0
2025-03-06 15:30:00,84.86,42.431,1.27,28.08,2.34,0,26,0
2025-03-06 15:40:00,84.35,42.177,1.22,26.53,2.311,0,26.6,0
2025-03-06 15:50:00,83.74,41.869,0.96,31.78,2.347,0,26.4,0
2025-03-06 16:00:00,82.91,41.456,1.87,43.16,2.272,0,25.8,0
2025-03-06 16:10:00,82.3,41.151,1.37,31.89,2.253,0,25.7,0
2025-03-06 16:20:00,81.52,40.76,0.33,39.47,2.269,0,26.8,0
2025-03-06 16:30:00,80.84,40.419,1.39,35.47,2.254,0,27.5,0
2025-03-06 16:40:00,80.08,40.042,2.29,40.01,2.244,0,26.5,0
2025-03-06 16:50:00,79.31,39.654,2.5,41.24,2.219,0,26.6,0
2025-03-06 17:00:00,78.4,39.201,0.43,45.73,2.159,0,26.3,0
2025-03-06 17:10:00,77.53,38.765,1.59,45.22,2.184,0,26.6,0
2025-03-06 17:20:00,76.64,38.32,0.86,45.34,2.176,0,26.5,0
2025-03-06 17:30:00,75.89,37.947,1.87,39.19,2.192,0,27,0
2025-03-06 17:40:00,74.94,37.468,1.31,49.21,2.165,0,26.4,0
2025-03-06 17:50:00,74.07,37.034,0,43.42,2.128,0,26.6,0
2025-03-06 18:00:00,73.12,36.559,1.09,48.57,2.047,0,26.3,0
2025-03-06 18:10:00,72.07,36.036,1.39,53.66,2.084,0,26.3,0
2025-03-06 18:20:00,71.22,35.61,1.61,44.21,2.092,0,25.6,0
2025-03-06 18:30:00,70.3,35.151,0.51,46.47,2.018,0,26.3,0
2025-03-06 18:40:00,69.34,34.671,1.56,49.57,2.01,0,25.9,0
2025-03-06 18:50:00,68.38,34.19,1.44,49.55,2.008,0,26.4,0
2025-03-06 19:00:00,67.56,33.779,1.09,42.19,1.959,0,25.8,0
2025-03-06 19:10:00,66.64,33.319,1.49,47.43,1.977,0,25.5,0
2025-03-06 19:20:00,65.72,32.861,0.76,46.54,1.94,0,26.2,0
2025-03-06 19:30:00,64.8,32.401,2.07,48.07,1.904,0,25.7,0
2025-03-06 19:40:00,64.05,32.024,1.91,39.66,1.853,0,25.6,0
2025-03-06 19:50:00,63.2,31.602,2.12,44.29,1.811,0,26,0
2025-03-06 20:00:00,62.53,31.267,1.08,34.54,1.854,0,24.5,0
2025-03-06 20:10:00,61.81,30.907,0,36.1,1.813,0,25.5,0
2025-03-06 20:20:00,61.13,30.564,0.95,35.16,1.791,0,25.1,0
2025-03-06 20:30:00,60.47,30.234,1.65,34.65,1.827,0,25.2,0
2025-03-06 20:40:00,59.78,29.888,1.43,36.05,1.761,0,24.7,0
2025-03-06 20:50:00,59.03,29.514,1.67,39.09,1.799,0,25.5,0
2025-03-06 21:00:00,58.5,29.25,0.87,27.27,1.753,0,24.9,0
2025-03-06 21:10:00,58.05,29.025,1.99,24.5,1.749,0,25.2,0
2025-03-06 21:20:00,57.41,28.703,1.11,33.26,1.765,0,23.7,0
2025-03-06 21:30:00,56.77,28.387,1.29,32.88,1.704,0,24.7,0
2025-03-06 21:40:00,56.15,28.077,2.03,33.02,1.748,0,24.3,0
2025-03-06 21:50:00,55.67,27.835,1.8,26.01,1.698,0,24.5,0
2025-03-06 22:00:00,55.24,27.619,0.48,22.1,1.726,0,24.5,0
2025-03-06 22:10:00,54.88,27.44,0.45,18.4,1.663,0,24,0
2025-03-06 22:20:00,54.58,27.289,1.57,16.63,1.726,0,24.1,0
2025-03-06 22:30:00,54.09,27.043,1.91,26.55,1.713,0,23.8,0
2025-03-06 22:40:00,53.66,26.831,0.5,21.69,1.647,0,23.9,0
2025-03-06 22:50:00,53.21,26.606,2.38,24.84,1.676,0,24.3,0
2025-03-06 23:00:00,52.82,26.409,0.58,20.27,1.688,0,23.5,0
2025-03-06 23:10:00,52.53,26.266,1.31,15.66,1.641,0,23.1,0
2025-03-06 23:20:00,52.21,26.106,1.55,17.46,1.682,0,23.9,0
2025-03-06 23:30:00,51.83,25.913,0.27,19.62,1.688,0,24.1,0
2025-03-06 23:40:00,51.54,25.771,1.57,15.82,1.647,0,22.8,0
2025-03-06 23:50:00,51.15,25.577,1.16,20.51,1.626,0,23.1,0
